Year,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600
1960,0,0,0,0,0,0,1,1,3,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,1,1,2,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,1,1,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,1,2,3,2,8,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0,9,8,9,3,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,1,0,5,4,8,13,10,7,5,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,0,1,0,0,0,1,5,6,8,6,12,1,5,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,1,0,0,0,0,0,1,3,6,1,2,2,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,0,0,1,0,0,0,0,0,3,3,8,6,13,3,2,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1971,0,0,0,0,0,2,0,0,1,2,8,7,5,11,6,4,3,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,0,0,1,1,0,2,0,4,4,4,6,8,6,3,7,4,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1973,0,0,0,3,0,0,1,0,1,2,2,2,3,4,9,2,3,2,2,2,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,3,1,6,1,2,9,5,5,0,4,7,4,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1975,0,0,0,0,0,0,0,0,0,3,3,1,4,3,8,4,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0,0,0,1,2,3,6,2,4,7,3,1,10,2,1,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
1977,0,0,0,0,0,0,2,0,2,2,0,2,7,3,8,4,4,4,1,4,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1978,0,0,0,2,1,0,0,1,0,0,0,0,5,9,5,8,9,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1979,0,0,0,1,0,0,0,0,3,1,1,5,9,3,9,7,13,5,0,7,3,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1980,0,1,1,0,0,0,0,0,3,1,6,6,7,4,4,4,4,2,2,4,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1981,0,0,1,2,0,0,1,1,0,1,7,1,8,9,5,6,6,2,3,3,2,4,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1982,0,0,0,0,0,1,0,0,0,1,3,9,7,7,10,9,7,4,7,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,0,0,0,0,0,2,0,0,1,1,4,6,6,3,6,5,8,3,2,3,3,1,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,1,6,2,5,7,8,10,9,10,4,7,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1985,0,0,0,0,0,1,0,1,0,2,2,3,4,4,11,10,12,11,16,8,5,2,2,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,2,1,1,2,5,0,4,4,7,11,17,11,14,4,4,1,1,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1987,0,0,0,2,0,1,0,3,3,3,8,6,16,14,22,21,18,15,10,7,8,4,3,2,5,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1988,1,0,1,0,0,0,0,3,7,7,9,15,25,26,22,16,25,15,9,8,10,9,1,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0
1989,0,0,0,1,2,0,2,7,3,16,12,16,14,16,23,22,33,22,24,14,7,7,3,3,7,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0
1990,0,0,2,0,0,2,3,1,7,4,8,15,11,23,20,24,21,19,18,14,15,8,4,3,3,5,0,1,3,0,1,0,0,0,1,0,1,0,0,0
1991,0,0,1,1,0,0,1,3,6,7,10,20,21,14,18,27,24,21,18,17,6,7,8,7,5,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1992,2,0,1,0,2,2,1,4,4,5,9,14,12,15,24,29,31,22,18,15,14,5,5,3,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1993,0,0,3,1,1,1,1,7,8,11,16,17,25,28,26,29,26,33,24,21,18,12,6,4,5,2,2,2,1,1,1,2,3,1,0,0,1,0,0,0
1994,0,0,0,1,1,4,4,2,7,10,10,19,25,31,26,24,49,33,26,18,14,10,2,5,8,1,3,2,1,1,1,0,0,2,1,2,0,0,0,0
1995,0,0,0,1,2,2,1,2,9,8,13,22,29,33,40,27,48,34,18,21,20,11,13,11,2,5,2,2,1,0,1,0,2,0,0,0,0,0,0,0
1996,0,0,1,3,3,1,3,9,13,15,13,13,19,20,36,32,40,45,25,22,18,14,7,5,1,3,2,0,1,1,1,0,2,0,0,0,0,2,0,0
1997,0,0,1,1,1,1,3,6,6,20,10,27,39,33,29,40,58,45,38,27,14,22,17,7,8,6,4,3,1,1,2,2,1,1,0,0,2,0,0,0
1998,0,0,3,0,4,1,5,5,4,8,19,18,30,34,49,38,42,49,33,21,17,13,10,5,1,4,2,1,3,2,2,1,0,0,2,0,0,0,0,0
1999,0,0,0,2,3,4,2,13,10,6,18,19,31,55,50,63,47,40,40,16,22,9,11,8,7,2,2,2,5,3,1,2,2,2,1,0,1,1,0,1
2000,0,0,4,4,5,4,1,2,10,17,17,23,37,42,73,72,54,60,42,34,24,20,13,12,7,8,6,5,4,2,2,1,1,0,0,3,0,2,2,2
2001,0,0,1,0,3,2,5,8,7,13,22,31,47,68,76,84,77,51,45,31,26,12,8,9,2,7,3,3,6,3,4,1,2,0,0,0,1,1,0,0
2002,0,0,0,3,2,1,3,2,10,26,33,38,48,76,90,93,83,65,44,36,27,20,10,14,9,12,4,5,8,2,5,3,1,0,0,1,3,0,0,0
2003,0,0,1,3,2,2,1,7,13,24,35,51,84,106,131,143,111,91,54,36,29,16,13,10,13,6,4,5,4,8,6,1,0,7,1,3,1,0,0,0
2004,0,1,3,4,3,2,3,11,9,16,36,61,91,100,134,156,137,76,74,59,32,19,20,14,6,9,5,3,3,1,4,2,1,3,2,1,1,0,1,0
2005,0,1,3,9,6,7,13,3,16,29,64,57,122,157,173,188,138,86,66,55,42,33,23,17,10,10,5,7,5,2,4,1,10,5,1,5,0,1,2,4
2006,0,1,4,3,5,4,6,10,15,44,78,81,124,158,213,190,156,113,82,61,49,39,24,18,16,9,12,7,9,6,3,5,5,2,2,0,2,3,0,0
2007,1,1,10,4,11,6,16,13,17,29,61,103,133,213,218,208,196,142,83,62,26,36,17,22,15,6,9,5,8,5,6,3,6,5,4,5,1,2,2,0
2008,0,0,4,9,9,9,15,16,41,49,66,129,173,222,262,237,174,165,99,62,44,26,21,20,24,11,12,13,7,11,3,2,1,7,2,3,1,0,0,0
2009,1,0,4,6,4,12,10,15,23,39,63,102,143,202,233,203,145,85,82,52,45,24,15,18,12,14,8,10,7,6,7,5,4,1,1,3,1,1,0,0
2010,0,0,1,0,3,1,2,4,16,17,29,34,79,89,96,74,45,41,34,19,18,16,7,11,6,14,6,4,3,4,3,0,3,3,0,0,0,1,0,1
2011,0,0,0,1,2,0,3,3,7,14,13,12,21,14,18,10,4,9,6,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,1,0,3,6,17,4,12,3,1,4,4,3,3,1,0,4,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,1,1,5,9,7,15,5,5,7,5,2,1,2,2,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,1,0,0,3,2,4,6,12,7,7,13,9,10,6,10,5,2,0,3,1,0,2,1,3,0,1,0,0,0,0,2,0,1,1,0,0
