Year,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98
1992,1,20,8,12,21,7,4,9,11,13,8,19,9,10,13,10,8,9,3,10,7,2,7,5,1,3,3,5,2,1,0,0,1,0,0,0,0,0,1,0
1993,1,18,10,11,34,12,13,16,15,15,23,9,16,15,20,16,6,20,12,11,11,5,7,7,2,2,1,3,0,2,4,0,0,0,0,0,1,0,1,0
1994,1,34,7,15,36,6,26,28,18,19,6,19,17,15,9,17,11,14,9,8,5,10,0,4,1,2,3,0,3,0,2,1,0,0,0,0,0,0,0,0
1995,0,32,13,14,25,9,15,23,23,18,17,17,25,15,9,10,11,9,19,13,5,12,3,8,10,7,8,2,2,1,1,0,0,2,2,0,0,0,0,0
1996,1,28,11,16,38,9,7,15,15,21,7,22,13,15,19,14,14,21,18,11,6,10,10,1,6,8,2,5,2,1,2,1,0,0,1,0,1,0,0,0
1997,1,35,17,21,32,5,15,31,21,21,23,30,18,21,22,23,12,20,11,13,18,6,8,7,11,15,5,4,3,4,0,5,0,0,0,0,0,0,0,0
1998,0,29,10,21,34,10,22,16,24,17,18,20,12,18,17,22,17,20,9,15,11,11,11,7,8,9,2,1,3,2,3,3,4,1,1,0,0,0,0,0
1999,3,38,17,20,22,7,20,27,15,26,14,31,15,21,28,27,17,18,13,21,17,27,9,8,7,16,4,3,2,1,4,4,3,0,0,0,1,0,0,1
2000,3,42,12,25,50,17,16,31,30,26,21,33,28,23,21,22,21,29,13,35,18,14,16,16,9,9,7,8,7,3,1,3,3,4,0,1,0,1,0,0
2001,4,38,18,15,56,17,25,28,27,26,14,29,34,29,33,29,34,17,27,27,22,22,17,18,9,16,9,2,3,5,7,2,0,3,0,0,1,1,0,0
2002,4,43,23,34,62,9,22,27,31,39,22,40,48,41,30,34,32,23,16,22,34,33,14,10,12,19,16,11,5,4,7,7,2,3,1,1,0,1,0,0
2003,4,69,25,32,61,20,38,38,47,46,41,53,47,44,41,47,50,32,41,35,31,29,22,24,19,21,14,5,7,12,12,6,2,0,3,2,1,2,1,2
2004,8,71,25,31,64,24,36,41,60,58,42,50,43,39,55,47,44,39,46,47,33,31,28,17,34,16,20,5,14,15,4,6,5,3,1,3,0,0,0,0
2005,10,97,51,51,108,28,42,47,41,70,59,74,56,67,56,45,58,50,42,46,45,42,32,30,26,14,23,19,14,11,14,5,3,1,2,0,1,2,1,0
2006,13,133,57,68,118,35,58,66,59,90,62,83,66,56,62,71,50,44,58,51,38,44,30,24,22,21,27,8,7,18,12,8,1,1,3,0,1,0,0,0
2007,19,120,42,54,124,36,47,58,62,92,52,95,80,78,57,73,58,57,61,61,47,44,45,43,42,32,31,18,24,19,12,5,15,3,6,2,1,4,1,0
2008,13,143,58,76,129,47,61,92,79,84,83,98,83,78,78,65,73,65,77,60,70,45,38,50,55,33,28,24,18,12,6,9,7,7,1,0,0,0,3,0
2009,9,106,37,60,101,22,43,62,60,59,55,86,54,70,58,66,67,82,65,50,63,33,48,35,39,29,17,24,17,23,18,17,11,9,5,4,2,0,0,0
2010,1,33,20,29,45,19,19,49,52,38,24,30,29,34,18,27,19,17,31,18,16,17,18,18,19,6,14,3,1,5,1,4,2,3,1,1,1,0,1,0
2011,4,13,9,10,19,11,11,3,6,10,5,4,1,6,4,3,2,7,2,6,2,3,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,3,9,4,9,4,2,6,1,5,3,3,5,2,0,0,5,2,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,0,3,3,1,9,4,4,4,3,5,11,12,1,2,0,2,6,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2014,4,12,8,13,13,2,6,10,7,5,3,4,3,5,6,1,2,0,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
