Year,-12,-11.7,-11.4,-11.1,-10.8,-10.5,-10.2,-9.9,-9.6,-9.3,-9,-8.7,-8.4,-8.1,-7.8,-7.5,-7.2,-6.9,-6.6,-6.3,-6,-5.7,-5.4,-5.1,-4.8,-4.5,-4.2,-3.9,-3.6,-3.3,-3,-2.7,-2.4,-2.1,-1.8,-1.5,-1.2,-0.9,-0.6,-0.3
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,4,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1971,2,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,0,3,2,0,0,2,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,0,0,0,0,1,0,0,0,1,2,0,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1974,1,1,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,6,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,11,0,1,2,1,2,0,1,2,0,0,6,0,1,2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,33,1,2,1,0,4,6,1,4,4,2,7,5,3,1,5,8,4,4,5,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1978,55,8,4,5,5,7,3,8,4,1,3,8,4,3,9,6,8,9,5,2,6,1,6,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,61,5,5,9,10,11,8,5,5,10,6,10,6,7,9,15,14,7,5,6,4,5,3,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1980,93,7,7,5,8,4,6,9,10,8,6,12,14,5,14,12,9,9,10,5,4,2,6,3,5,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0
1981,101,13,7,11,11,12,6,9,13,3,10,7,20,9,15,9,10,7,11,5,7,5,12,4,5,9,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1982,89,10,6,10,13,9,4,7,7,7,10,19,8,9,19,14,16,6,9,7,10,10,6,11,6,1,5,4,0,9,1,0,1,0,0,0,0,0,0,0
1983,135,15,10,11,11,19,17,14,13,11,5,15,10,15,10,8,9,7,6,11,8,7,4,6,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
1984,99,10,8,11,9,15,10,9,9,10,12,9,6,7,7,6,6,1,5,7,6,5,6,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1985,134,10,10,11,9,7,11,9,10,5,7,4,10,7,8,17,7,8,11,9,7,3,3,5,7,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0
1986,167,12,8,18,7,9,20,13,8,10,5,7,5,4,14,9,8,11,11,6,13,13,9,7,5,3,5,4,3,1,2,0,0,0,0,0,0,0,0,0
1987,129,12,12,15,10,13,10,16,8,10,18,13,3,10,10,7,11,8,13,10,13,4,10,3,1,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0
1988,168,19,10,20,9,12,14,13,10,18,8,14,6,13,9,4,6,5,2,5,3,1,4,3,5,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0
1989,151,11,14,20,23,16,15,11,21,19,13,11,7,8,11,8,11,11,9,6,13,9,5,3,4,2,1,3,3,4,4,1,1,0,0,0,0,0,0,0
1990,222,14,20,23,20,16,15,14,14,12,15,10,10,13,12,2,13,10,2,4,16,15,7,5,7,7,4,5,0,1,0,0,0,0,0,0,0,0,0,0
